"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","session_length","sessions","beacons","non_bounce_sessions","bounces","page_visit_time","session_duration","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"article","Tablet",0,14300,43475.091208689,4943,3.317,1,2,4,3.256,0.786366433,10397,14250.0,4.833,10397,42704,1564,2448,199,1248,27.71,20.8,"14.2 - 14.3 s",0.47542560353948254,1.0,3
"article","Tablet",0,14400,43673.257661943,4765,3.201,1,2,4,3.203,0.789931992,10110,14351.0,4.712,10110,40517,1427,2490,195,1204,28.68,20.07,"14.3 - 14.4 s",0.4713155291790307,1.0,3
"article","Tablet",0,14500,43910.697791476,4606,3.212,1,2,4,3.195,0.790333547,9874,14450.0,4.694,9874,39179,1491,2386,195,1188,28.46,19.8,"14.4 - 14.5 s",0.46647761798663157,1.0,3
"article","Tablet",0,14600,44404.732215669,4542,3.254,1,2,4,3.233,0.791952197,9784,14551.0,4.744,9784,39440,1442,2329,199,1225,27.92,20.42,"14.5 - 14.6 s",0.46422730989370403,1.0,3
"article","Tablet",0,14700,44288.779790757,4553,3.201,1,2,4,3.217,0.787781548,9559,14650.0,4.742,9559,38552,1392,2269,197,1225,27.78,20.42,"14.6 - 14.7 s",0.4763050528297939,1.0,3
"article","Tablet",0,14800,44811.275423398,4338,3.341,1,2,4,3.22,0.793135487,9365,14750.0,4.768,9365,37732,1448,2292,198,1230,28.95,20.5,"14.7 - 14.8 s",0.4632140950347037,1.0,3
"article","Tablet",0,14900,44774.815480343,4331,3.333,1,2,4,3.217,0.790110924,9267,14850.0,4.775,9267,37228,1458,2210,198,1253,28.3,20.88,"14.8 - 14.9 s",0.46735728930614007,1.0,3
"article","Tablet",0,15000,45201.238075799,4186,3.241,1,2,4,3.187,0.790516471,8972,14952.0,4.7,8972,35527,1410,2226,197,1202,29.44,20.03,"14.9 - 15.0 s",0.46656263932233616,1.0,3
"article","Tablet",0,15100,44994.49872465,4111,3.286,1,2,4,3.155,0.78933596,8873,15050.0,4.678,8873,35199,1341,2150,198,1206,28.54,20.1,"15.0 - 15.1 s",0.46331567677223034,1.0,3
"article","Tablet",0,15200,45402.792960216,4060,3.291,1,2,4,3.211,0.79164423,8681,15150.0,4.75,8681,34663,1398,2140,198,1243,29.38,20.72,"15.1 - 15.2 s",0.46768805437161615,1.0,3
"article","Tablet",0,15300,45602.156673566,3995,3.281,1,2,4,3.215,0.794332076,8647,15250.0,4.731,8647,34500,1360,2131,199,1250,29.24,20.83,"15.2 - 15.3 s",0.46200994564588876,1.0,3
"article","Tablet",0,15400,45956.870537853,3827,3.236,1,2,4,3.173,0.798696594,8421,15351.0,4.644,8421,32771,1366,2123,194,1173,30.09,19.55,"15.3 - 15.4 s",0.4544590903693148,1.0,3
"article","Tablet",0,15500,46189.514690241,3823,3.294,1,2,4,3.206,0.793967882,8309,15451.0,4.722,8309,32868,1382,2111,192,1192,30.47,19.87,"15.4 - 15.5 s",0.46010350222650137,1.0,3
"article","Tablet",0,15600,46772.225352142,3678,3.278,1,2,4,3.075,0.792421876,8051,15550.0,4.573,8051,30923,1263,2096,199,1188,30.88,19.8,"15.5 - 15.6 s",0.4568376599180226,1.0,3
"article","Tablet",0,15700,45721.83147552,3713,3.184,1,2,4,3.144,0.795460837,8071,15651.0,4.609,8071,31309,1257,2059,197,1197,30.22,19.95,"15.6 - 15.7 s",0.460042126130591,1.0,3
"article","Tablet",0,15800,46060.31096205,3535,3.228,1,2,4,3.175,0.797595186,7809,15750.0,4.636,7809,30290,1286,1974,197,1183,30.26,19.72,"15.7 - 15.8 s",0.45268280189524907,1.0,3
"article","Tablet",0,15900,46843.141572974,3433,3.231,1,2,4,3.129,0.797128906,7552,15850.0,4.598,7552,28960,1220,1938,194,1173,30.61,19.55,"15.8 - 15.9 s",0.4545815677966102,1.0,3
"article","Tablet",0,16000,46245.824069321,3402,3.241,1,2,4,3.161,0.793349761,7422,15950.0,4.647,7422,28842,1219,1889,197,1220,30.45,20.33,"15.9 - 16.0 s",0.4583670169765562,1.0,3
"article","Tablet",0,16100,47071.838410577,3277,3.227,1,2,4,3.174,0.798226452,7236,16050.0,4.635,7236,27878,1206,1863,197,1216,30.9,20.27,"16.0 - 16.1 s",0.45287451630735215,1.0,3
"article","Tablet",0,16200,46666.662223012,3231,3.29,1,2,4,3.216,0.793913893,7069,16150.0,4.72,7069,27737,1189,1784,194,1187,30.34,19.78,"16.1 - 16.2 s",0.4570660630923752,1.0,3
"article","Tablet",0,16300,47012.689519954,3242,3.332,1,2,4,3.155,0.792288108,7081,16250.0,4.681,7081,27480,1237,1812,195,1214,31.01,20.23,"16.2 - 16.3 s",0.45784493715576896,1.0,3
"article","Tablet",0,16400,47937.246086138,3119,3.258,1,2,4,3.202,0.797958914,6923,16351.0,4.67,6923,26700,1195,1825,198,1226,31.86,20.43,"16.3 - 16.4 s",0.450527228080312,1.0,3
"article","Tablet",0,16500,47962.734206212,3136,3.235,1,2,4,3.14,0.796037937,6892,16451.0,4.612,6892,26087,1217,1725,196,1167,30.4,19.45,"16.4 - 16.5 s",0.4550203134068485,1.0,3
"article","Tablet",0,16600,48961.803589588,2988,3.299,1,2,4,3.16,0.801502527,6722,16550.0,4.627,6722,25546,1213,1774,196,1182,32.2,19.7,"16.5 - 16.6 s",0.4445105623326391,1.0,3
"article","Tablet",0,16700,47662.61051491,3065,3.253,1,2,4,3.175,0.795250972,6697,16649.0,4.664,6697,25772,1220,1693,196,1209,30.91,20.15,"16.6 - 16.7 s",0.457667612363745,1.0,3
"article","Tablet",0,16800,47581.377524255,2882,3.321,1,2,4,3.164,0.799640729,6460,16750.0,4.646,6460,24715,1153,1711,195,1218,32.24,20.3,"16.7 - 16.8 s",0.44613003095975234,1.0,3
"article","Tablet",0,16900,48484.954291293,2929,3.324,1,2,4,3.124,0.800932762,6557,16850.0,4.609,6557,24730,1205,1768,193,1189,33.03,19.82,"16.8 - 16.9 s",0.44669818514564585,1.0,3
"article","Tablet",0,17000,48438.145047996,2775,3.319,1,2,4,3.196,0.797418803,6151,16950.0,4.694,6151,23511,1168,1587,192,1187,31.85,19.78,"16.9 - 17.0 s",0.4511461550967322,1.0,3
"article","Tablet",0,17100,49222.841777206,2723,3.375,1,2,4,3.088,0.796191267,6131,17049.0,4.587,6131,23026,1138,1600,191,1135,32.04,18.92,"17.0 - 17.1 s",0.44413635622247594,1.0,3
"article","Tablet",0,17200,48761.383012542,2622,3.34,1,2,4,3.242,0.802906941,5986,17151.0,4.705,5986,23008,1128,1584,195,1216,32.61,20.27,"17.1 - 17.2 s",0.43802205145339124,1.0,3
"article","Tablet",0,17300,49184.124641242,2732,3.248,1,2,4,3.121,0.797449611,5979,17250.0,4.606,5979,22691,1102,1570,199,1185,32.19,19.75,"17.2 - 17.3 s",0.45693259742431847,1.0,3
"article","Tablet",0,17400,48501.501404285,2573,3.342,1,2,4,3.129,0.799028082,5807,17351.0,4.61,5807,21903,1095,1533,197,1200,32.53,20.0,"17.3 - 17.4 s",0.44308593077320474,1.0,3
"article","Tablet",0,17500,49471.327787049,2580,3.193,1,2,4,3.17,0.80041417,5762,17451.0,4.6,5762,21714,1049,1514,196,1211,32.12,20.18,"17.4 - 17.5 s",0.44776119402985076,1.0,3
"article","Tablet",0,17600,48850.645277504,2452,3.348,1,2,4,3.145,0.803357998,5663,17551.0,4.595,5663,21397,1031,1566,193,1179,33.81,19.65,"17.5 - 17.6 s",0.4329860497969274,1.0,3
"article","Tablet",0,17700,49951.707290414,2470,3.236,1,2,4,3.15,0.805506054,5667,17649.0,4.561,5667,20944,1117,1510,193,1160,33.19,19.33,"17.6 - 17.7 s",0.4358567143109229,1.0,3
"article","Tablet",0,17800,49727.113008106,2439,3.309,1,2,4,3.118,0.79972267,5482,17750.0,4.591,5482,20590,1037,1441,195,1215,32.42,20.25,"17.7 - 17.8 s",0.44491061656329806,1.0,3
"article","Tablet",0,17900,49370.016545379,2393,3.348,1,2,4,3.147,0.798303943,5389,17850.0,4.634,5389,20341,1033,1447,190,1158,33.22,19.3,"17.8 - 17.9 s",0.44405269994433105,1.0,3
"article","Tablet",0,18000,49903.640117302,2321,3.403,1,2,4,3.14,0.801341461,5341,17951.0,4.619,5341,19995,1073,1420,199,1210,33.27,20.17,"17.9 - 18.0 s",0.4345628159520689,1.0,3
"article","Tablet",0,18100,50727.206017456,2271,3.297,1,2,4,3.066,0.804807225,5255,18049.0,4.491,5255,19150,1000,1469,192,1164,34.52,19.4,"18.0 - 18.1 s",0.43215984776403427,1.0,3
"article","Tablet",0,18200,50670.832820464,2288,3.247,1,2,4,3.105,0.798913314,5128,18150.0,4.554,5128,18829,1032,1321,198,1188,32.25,19.8,"18.1 - 18.2 s",0.44617784711388453,1.0,3
"article","Tablet",0,18300,50743.381347465,2198,3.334,1,2,4,3.084,0.802187038,4986,18250.0,4.554,4986,18385,986,1351,196,1190,33.78,19.83,"18.2 - 18.3 s",0.4408343361411953,1.0,3
"article","Tablet",0,18400,51422.648592669,2205,3.283,1,2,4,3.235,0.802168495,4984,18351.0,4.688,4984,18720,1039,1318,199,1210,33.41,20.17,"18.3 - 18.4 s",0.44241573033707865,1.0,3
"article","Tablet",0,18500,51261.706266983,2186,3.409,1,2,4,3.173,0.800176683,4960,18451.0,4.676,4960,18441,1026,1298,199,1202,32.99,20.03,"18.4 - 18.5 s",0.4407258064516129,1.0,3
"article","Tablet",0,18600,51775.115565446,2147,3.365,1,2,4,3.053,0.799110719,4891,18549.0,4.531,4891,17961,973,1342,193,1169,34.25,19.48,"18.5 - 18.6 s",0.4389695358822327,1.0,3
"article","Tablet",0,18700,51476.97853575,2037,3.325,1,2,4,3.155,0.806536454,4737,18650.0,4.585,4737,17401,988,1273,194,1155,33.96,19.25,"18.6 - 18.7 s",0.4300189993666878,1.0,3
"article","Tablet",0,18800,51358.820035684,2025,3.339,1,2,4,3.14,0.807859343,4736,18751.0,4.567,4736,17389,995,1262,193,1151,33.73,19.18,"18.7 - 18.8 s",0.4275760135135135,1.0,3
"article","Tablet",0,18900,51668.878797997,1998,3.388,1,2,4,3.113,0.804982674,4687,18851.0,4.558,4687,17170,990,1239,198,1202,33.51,20.03,"18.8 - 18.9 s",0.42628547045018134,1.0,3
"article","Tablet",0,19000,52505.337207281,1893,3.426,1,2,4,3.193,0.80095641,4301,18951.0,4.701,4301,16082,949,1148,193,1209,34.25,20.15,"18.9 - 19.0 s",0.4401302022785399,1.0,3
"article","Tablet",0,19100,51152.789982534,1947,3.238,1,2,4,3.215,0.806067562,4457,19051.0,4.63,4457,16301,966,1192,191,1156,34.14,19.27,"19.0 - 19.1 s",0.4368409243886022,1.0,3
"article","Tablet",0,19200,51894.148110724,1952,3.16,1,2,4,3.083,0.804638549,4452,19151.5,4.469,4452,15881,942,1194,195,1106,34.02,18.43,"19.1 - 19.2 s",0.4384546271338724,1.0,3
"article","Tablet",0,19300,52606.967386985,1952,3.336,1,2,4,3.221,0.806998371,4519,19251.0,4.662,4519,16698,957,1206,193,1155,33.86,19.25,"19.2 - 19.3 s",0.4319539721177252,1.0,3
"article","Tablet",0,19400,53223.596190847,1830,3.491,1,2,4,3.083,0.800542305,4178,19351.0,4.613,4178,15227,925,1160,192,1199,35.66,19.98,"19.3 - 19.4 s",0.43800861656294876,1.0,3
"article","Tablet",0,19500,52381.996324282,1728,3.214,1,2,4,3.137,0.810442549,4083,19449.0,4.497,4083,14589,863,1137,193,1130,35.31,18.83,"19.4 - 19.5 s",0.42321822189566494,1.0,3
"article","Tablet",0,19600,52591.120252045,1836,3.353,1,2,4,3.237,0.803473294,4145,19550.0,4.722,4145,15253,938,1098,199,1222,34.24,20.37,"19.5 - 19.6 s",0.4429433051869723,1.0,3
"article","Tablet",0,19700,53122.294915294,1859,3.407,1,2,4,3.277,0.798069794,4144,19650.0,4.805,4144,15600,933,1051,199,1274,32.73,21.23,"19.6 - 19.7 s",0.4486003861003861,1.0,3
"article","Tablet",0,19800,53458.22569441,1836,3.405,1,2,4,3.087,0.7974133,4122,19751.0,4.604,4122,14989,928,1096,202,1249,34.31,20.82,"19.7 - 19.8 s",0.44541484716157204,1.0,3
"article","Tablet",0,19900,53519.049514205,1731,3.294,1,2,4,3.127,0.805432925,3995,19849.0,4.554,3995,14335,891,1062,200,1232,34.21,20.53,"19.8 - 19.9 s",0.4332916145181477,1.0,3
"article","Tablet",0,20000,52967.661438946,1782,3.253,1,2,4,3.17,0.803237372,4016,19950.0,4.614,4016,14620,897,1073,198,1198,34.4,19.97,"19.9 - 20.0 s",0.4437250996015936,1.0,3
"article","Desktop",0,100,9423.931955728,1957,5.384,2,4,7,6.379,0.708660564,2812,52.0,10.126,2812,25226,877,338,134,1484,17.47,24.73,"0 - 100 ms",0.6959459459459459,0.7148682950170662,4
"article","Desktop",0,200,6937.941800987,737,5.67,2,4,8,7.028,0.734350212,1106,146.0,10.806,1106,10260,389,123,119,1448,17.15,24.13,"100 - 200 ms",0.666365280289331,0.7148682950170662,4
"article","Desktop",0,300,6284.02801316,930,5.684,2,4,8,6.631,0.716525884,1351,259.0,10.544,1351,12696,362,129,113,1334,13.04,22.23,"200 - 300 ms",0.688378978534419,0.7148682950170662,4
"article","Desktop",0,400,5504.630155672,2032,5.786,2,4,8,6.327,0.716704961,3093,361.0,10.129,3093,27896,819,208,112,1274,9.15,21.23,"300 - 400 ms",0.6569673456191399,0.7148682950170662,4
"article","Desktop",0,500,5948.483692838,5276,6.127,2,4,9,5.875,0.670261073,7547,460.0,10.159,7547,68685,2020,375,113,1294,6.78,21.57,"400 - 500 ms",0.6990857294289121,0.7148682950170662,4
"article","Desktop",0,600,6031.409885778,10891,6.043,2,4,8,5.429,0.65977653,15528,558.0,9.668,15528,135562,3749,738,111,1209,6.27,20.15,"500 - 600 ms",0.7013781555899021,0.7148682950170662,4
"article","Desktop",0,700,6050.020935296,17300,5.862,2,4,8,5.308,0.663832258,24753,655.0,9.406,24753,209765,5635,1430,110,1162,7.48,19.37,"600 - 700 ms",0.698905183210116,0.7148682950170662,4
"article","Desktop",0,800,6190.142286593,23331,5.844,2,4,8,5.217,0.667016167,33781,754.0,9.254,33781,281813,7217,2329,111,1159,8.77,19.32,"700 - 800 ms",0.6906545099316184,0.7148682950170662,4
"article","Desktop",0,900,6310.08845289,29009,5.794,2,4,8,5.208,0.675154858,42841,853.0,9.132,42841,353445,8807,3511,109,1134,10.32,18.9,"800 - 900 ms",0.6771317196143881,0.7148682950170662,4
"article","Desktop",0,1000,6274.422323646,34758,5.737,2,4,8,5.23,0.682927801,52023,952.0,9.064,52023,426649,10398,5090,109,1126,12.23,18.77,"0.9 - 1.0 s",0.6681275589643042,0.7148682950170662,4
"article","Desktop",0,1100,6640.89437711,39080,5.719,2,4,8,5.206,0.691605184,59755,1052.0,8.947,59755,482177,12035,6959,107,1093,14.58,18.22,"1.0 - 1.1 s",0.6540038490502886,0.7148682950170662,4
"article","Desktop",0,1200,6777.656355133,41512,5.565,2,4,8,5.152,0.705684951,65580,1151.0,8.675,65580,512158,12556,9273,106,1077,17.49,17.95,"1.1 - 1.2 s",0.6329978652028058,0.7148682950170662,4
"article","Desktop",0,1300,6987.135859465,43047,5.547,2,4,8,4.969,0.714665888,70420,1251.0,8.36,70420,528982,13265,12011,104,1034,21.01,17.23,"1.2 - 1.3 s",0.611289406418631,0.7148682950170662,4
"article","Desktop",0,1400,7101.518263287,41882,5.462,2,4,8,4.835,0.729372112,71764,1351.0,8.023,71764,517877,12875,14703,101,994,24.97,16.57,"1.3 - 1.4 s",0.5836073797447188,0.7148682950170662,4
"article","Desktop",0,1500,7407.493133553,40118,5.403,2,4,7,4.625,0.741599935,72010,1450.0,7.636,72010,494096,12553,17350,100,961,29.18,16.02,"1.4 - 1.5 s",0.5571170670740175,0.7148682950170662,4
"article","Desktop",0,1600,7631.090819268,36901,5.355,2,4,7,4.406,0.754791397,69968,1550.0,7.23,69968,453975,11835,19492,97,915,33.53,15.25,"1.5 - 1.6 s",0.5273982391950606,0.7148682950170662,4
"article","Desktop",0,1700,7862.543853883,33856,5.339,2,4,7,4.182,0.765804289,67886,1650.0,6.845,67886,416563,11030,21525,94,869,37.86,14.48,"1.6 - 1.7 s",0.4987184397372065,0.7148682950170662,4
"article","Desktop",0,1800,8083.809755277,30743,5.23,2,3,7,3.992,0.776908043,64626,1750.0,6.48,64626,374977,10101,22603,91,826,41.45,13.77,"1.7 - 1.8 s",0.47570637204840155,0.7148682950170662,4
"article","Desktop",0,1900,8272.857105101,27782,5.253,2,3,7,3.858,0.784387489,60723,1850.0,6.262,60723,339898,9410,22732,89,807,44.3,13.45,"1.8 - 1.9 s",0.45752021474564825,0.7148682950170662,4
"article","Desktop",0,2000,8662.730722147,25095,5.225,2,3,7,3.718,0.790381246,56765,1949.0,6.028,56765,305301,8545,22464,87,774,46.59,12.9,"1.9 - 2.0 s",0.4420857923015943,0.7148682950170662,4
"article","Desktop",0,2100,8952.205156877,22315,5.181,2,3,7,3.614,0.797571065,52331,2049.0,5.823,52331,271487,7743,21751,86,754,48.78,12.57,"2.0 - 2.1 s",0.42642028625480116,0.7148682950170662,4
"article","Desktop",0,2200,9113.813905103,20179,5.139,1,3,7,3.484,0.801577857,48507,2150.0,5.622,48507,243037,7035,20882,85,729,50.35,12.15,"2.1 - 2.2 s",0.41600181417115056,0.7148682950170662,4
"article","Desktop",0,2300,9503.778024346,18292,5.061,1,3,7,3.429,0.802699588,44313,2250.0,5.518,44313,217629,6228,19388,85,716,50.91,11.93,"2.2 - 2.3 s",0.41279082887640195,0.7148682950170662,4
"article","Desktop",0,2400,9717.276255536,16505,5.148,2,3,7,3.357,0.804234127,40762,2350.0,5.442,40762,197285,5738,18259,85,714,52.13,11.9,"2.3 - 2.4 s",0.40491143712281047,0.7148682950170662,4
"article","Desktop",0,2500,10008.209647569,15127,5.084,1,3,7,3.354,0.80644873,37724,2449.0,5.393,37724,180481,5412,16929,85,715,52.39,11.92,"2.4 - 2.5 s",0.4009914113031492,0.7148682950170662,4
"article","Desktop",0,2600,10365.504712233,13834,5.05,1,3,7,3.296,0.804099672,34262,2549.0,5.336,34262,162224,4934,15331,85,703,52.27,11.72,"2.5 - 2.6 s",0.4037709415679178,0.7148682950170662,4
"article","Desktop",0,2700,10586.348030411,12576,5.052,1,3,7,3.311,0.804516961,31199,2649.0,5.348,31199,147831,4378,13958,86,716,52.04,11.93,"2.6 - 2.7 s",0.403089842623161,0.7148682950170662,4
"article","Desktop",0,2800,10808.268435828,11766,5.072,1,3,7,3.288,0.801460247,28817,2749.0,5.359,28817,137358,4132,12816,87,718,51.92,11.97,"2.7 - 2.8 s",0.40830065586285874,0.7148682950170662,4
"article","Desktop",0,2900,10944.754089775,10551,5.021,1,3,7,3.262,0.807011512,26535,2850.0,5.259,26535,123754,3903,12039,87,709,53.19,11.82,"2.8 - 2.9 s",0.3976257772752968,0.7148682950170662,4
"article","Desktop",0,3000,11249.665342124,9676,4.981,1,3,7,3.209,0.805147303,24349,2949.0,5.189,24349,111363,3484,10968,87,696,52.57,11.6,"2.9 - 3.0 s",0.3973879830793872,0.7148682950170662,4
"article","Desktop",0,3100,11795.906948969,8953,4.957,1,3,7,3.164,0.806368149,22594,3049.0,5.129,22594,102619,3196,10377,87,689,53.5,11.48,"3.0 - 3.1 s",0.39625564309108613,0.7148682950170662,4
"article","Desktop",0,3200,11835.393768282,8247,4.942,1,3,7,3.168,0.808408492,20960,3150.0,5.113,20960,94692,2987,9581,88,700,53.31,11.67,"3.1 - 3.2 s",0.39346374045801524,0.7148682950170662,4
"article","Desktop",0,3300,12088.824216147,7526,4.994,1,3,7,3.098,0.807471384,19280,3249.0,5.047,19280,85623,2781,8871,86,687,53.77,11.45,"3.2 - 3.3 s",0.3903526970954357,0.7148682950170662,4
"article","Desktop",0,3400,12218.076852264,6924,4.972,1,3,7,3.075,0.811782989,18130,3350.0,4.974,18130,79682,2572,8491,85,667,54.58,11.12,"3.3 - 3.4 s",0.3819084390512962,0.7148682950170662,4
"article","Desktop",0,3500,12561.085343157,6514,4.862,1,3,7,3.079,0.812658105,16995,3450.0,4.943,16995,73924,2437,7973,85,668,54.77,11.13,"3.4 - 3.5 s",0.38328920270667843,0.7148682950170662,4
"article","Desktop",0,3600,12636.380554969,6037,4.806,1,3,6,3.046,0.813787246,15846,3549.0,4.877,15846,68118,2246,7436,87,661,54.68,11.02,"3.5 - 3.6 s",0.38097942698472803,0.7148682950170662,4
"article","Desktop",0,3700,12709.787333254,5678,4.839,1,3,6,2.99,0.816549706,15248,3649.0,4.792,15248,64468,2071,7272,83,640,55.19,10.67,"3.6 - 3.7 s",0.37237670514165794,0.7148682950170662,4
"article","Desktop",0,3800,13020.934669702,5209,4.762,1,3,6,2.894,0.819325777,14267,3750.0,4.633,14267,58321,1986,6927,85,643,56.4,10.72,"3.7 - 3.8 s",0.3651082918623397,0.7148682950170662,4
"article","Desktop",0,3900,13328.128038489,5059,4.818,1,3,6,2.983,0.814521073,13503,3850.0,4.788,13503,56729,1911,6496,85,660,56.04,11.0,"3.8 - 3.9 s",0.37465748352218026,0.7148682950170662,4
"article","Desktop",0,4000,13276.315511644,4595,4.67,1,3,6,2.898,0.821427869,12713,3950.0,4.586,12713,51486,1679,6258,83,630,56.72,10.5,"3.9 - 4.0 s",0.36144104460001575,0.7148682950170662,4
"article","Desktop",0,4100,13706.074893606,4374,4.714,1,3,6,2.921,0.817000734,11822,4049.0,4.665,11822,48518,1668,5776,84,631,56.88,10.52,"4.0 - 4.1 s",0.3699881576721367,0.7148682950170662,4
"article","Desktop",0,4200,14037.712408887,3991,4.776,1,3,6,2.878,0.814987061,10810,4149.0,4.642,10810,43864,1508,5259,85,651,56.54,10.85,"4.1 - 4.2 s",0.36919518963922293,0.7148682950170662,4
"article","Desktop",0,4300,14583.986359333,3603,4.743,1,3,6,2.793,0.820954616,10084,4251.0,4.488,10084,39696,1361,4895,84,604,56.12,10.07,"4.2 - 4.3 s",0.35729869099563666,0.7148682950170662,4
"article","Desktop",0,4400,14960.720871581,3401,4.692,1,3,6,2.866,0.819655226,9391,4350.0,4.565,9391,37607,1342,4548,82,618,56.5,10.3,"4.3 - 4.4 s",0.36215525503141305,0.7148682950170662,4
"article","Desktop",0,4500,15194.271175189,3182,4.76,1,3,6,2.901,0.820163435,8769,4450.0,4.628,8769,35560,1275,4235,86,655,56.51,10.92,"4.4 - 4.5 s",0.3628691983122363,0.7148682950170662,4
"article","Desktop",0,4600,15576.699106427,3034,4.73,1,3,6,2.977,0.816873163,8099,4549.0,4.749,8099,33864,1146,3796,89,664,54.6,11.07,"4.5 - 4.6 s",0.37461414989504876,0.7148682950170662,4
"article","Desktop",0,4700,15811.383258165,2837,4.681,1,3,6,2.891,0.813687827,7530,4649.0,4.654,7530,30659,1135,3543,87,633,55.4,10.55,"4.6 - 4.7 s",0.37675962815405045,0.7148682950170662,4
"article","Desktop",0,4800,16301.800632511,2738,4.741,1,3,6,2.968,0.812670199,7231,4750.0,4.763,7231,30222,1081,3353,87,667,54.52,11.12,"4.7 - 4.8 s",0.3786474899737242,0.7148682950170662,4
"article","Desktop",0,4900,16176.157145405,2481,4.611,1,3,6,2.893,0.818896243,6711,4850.0,4.598,6711,26968,995,3186,87,651,55.74,10.85,"4.8 - 4.9 s",0.36969155118462227,0.7148682950170662,4
"article","Desktop",0,5000,16690.183901457,2300,4.79,1,3,6,2.769,0.818069845,6389,4949.0,4.494,6389,25292,931,3082,87,627,56.47,10.45,"4.9 - 5.0 s",0.3599937392393176,0.7148682950170662,4
"article","Desktop",0,5100,17347.995604256,2204,4.658,1,3,6,2.88,0.817136792,6068,5051.0,4.572,6068,24128,874,2910,88,642,56.03,10.7,"5.0 - 5.1 s",0.3632168754119974,0.7148682950170662,4
"article","Desktop",0,5200,17356.463518709,2113,4.546,1,3,6,2.91,0.81770194,5679,5151.0,4.601,5679,22745,830,2707,87,645,55.83,10.75,"5.1 - 5.2 s",0.37207254798379996,0.7148682950170662,4
"article","Desktop",0,5300,18104.164882875,1911,4.759,1,3,6,2.863,0.820911964,5290,5249.0,4.582,5290,21019,817,2544,89,658,56.87,10.97,"5.2 - 5.3 s",0.3612476370510397,0.7148682950170662,4
"article","Desktop",0,5400,18172.83478328,1860,4.627,1,3,6,2.834,0.810737837,4869,5350.0,4.602,4869,19550,761,2239,89,637,54.5,10.62,"5.3 - 5.4 s",0.3820086260012323,0.7148682950170662,4
"article","Desktop",0,5500,17956.572872117,1773,4.631,1,3,6,2.955,0.805030869,4536,5450.0,4.765,4536,18854,725,2035,93,673,53.4,11.22,"5.4 - 5.5 s",0.39087301587301587,0.7148682950170662,4
"article","Desktop",0,5600,19162.84645688,1579,4.797,1,3,6,2.953,0.814751827,4247,5551.0,4.736,4247,17472,668,1917,93,667,53.56,11.12,"5.5 - 5.6 s",0.37179185307275725,0.7148682950170662,4
"article","Desktop",0,5700,19267.460053668,1577,4.584,1,3,6,2.968,0.808294964,4083,5650.0,4.738,4083,16790,674,1843,90,662,54.06,11.03,"5.6 - 5.7 s",0.3862356110702915,0.7148682950170662,4
"article","Desktop",0,5800,19369.101965131,1492,4.601,1,3,6,2.839,0.806114912,3853,5749.0,4.621,3853,15682,605,1763,94,657,54.28,10.95,"5.7 - 5.8 s",0.3872307293018427,0.7148682950170662,4
"article","Desktop",0,5900,19836.684153124,1392,4.516,1,3,6,2.945,0.809071306,3556,5849.0,4.713,3556,14547,616,1618,97,714,55.03,11.9,"5.8 - 5.9 s",0.3914510686164229,0.7148682950170662,4
"article","Desktop",0,6000,19450.680805729,1270,4.856,1,3,6,2.955,0.812400123,3385,5950.0,4.777,3385,13980,583,1527,90,650,54.5,10.83,"5.9 - 6.0 s",0.37518463810930575,0.7148682950170662,4
"article","Desktop",0,6100,19807.74960657,1212,4.553,1,3,6,2.939,0.808862329,3178,6050.0,4.675,3178,12918,533,1439,93,650,54.4,10.83,"6.0 - 6.1 s",0.38137193203272496,0.7148682950170662,4
